"BehaviorSpace results (NetLogo 6.2.2)"
"JAN22_SEN1211_recyclingplastic_group5.tmp.nlogo"
"50% compaign"
"01/22/2022 17:06:08:429 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-perc-singles","initial-num-collection-points","show-bottles?","fraction-of-collection","model-version","population","initial-perc-families","fraction-of-technology","total-budget","fraction-of-campaign","recycling-changing-ratio","initial-perc-couples","max-bottles","initial-num-recycling-companies","C-capacity","collection-changing-ratio","R-capacity","[step]","count turtles"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","234","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","64","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","64","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","242","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","65","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","65","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","235","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","235","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","243","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","66","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","215","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","66","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","236","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","236","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","244","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","67","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","67","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","237","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","237","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","216","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","245","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","68","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","68","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","238","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","246","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","217","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","238","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","69","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","69","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","247","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","218","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","239","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","239","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","70","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","70","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","219","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","248","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","240","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","240","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","71","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","71","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","220","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","241","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","249","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","241","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","72","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","72","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","221","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","242","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","250","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","242","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","73","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","73","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","243","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","243","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","222","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","251","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","74","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","74","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","244","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","244","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","223","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","252","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","75","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","245","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","75","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","245","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","224","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","253","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","76","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","246","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","76","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","225","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","246","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","254","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","77","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","247","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","77","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","226","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","247","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","255","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","78","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","78","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","248","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","227","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","256","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","248","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","79","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","79","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","249","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","228","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","257","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","80","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","249","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","80","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","229","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","250","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","258","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","250","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","81","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","230","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","81","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","259","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","251","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","251","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","82","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","82","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","231","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","252","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","252","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","260","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","83","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","83","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","232","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","253","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","253","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","84","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","84","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","233","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","254","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","254","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","85","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","85","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","234","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","255","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","86","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","255","107"
"9","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","86","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","235","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","256","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","256","107"
"10","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","87","107"
